<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US2.AAPL,1,20181009,10:53:00,226.0900000,226.2000000,226.0900000,226.1400000,4365
US2.AAPL,1,20181009,10:54:00,226.1600000,226.2800000,226.1000000,226.1200000,7632
US2.AAPL,1,20181009,10:55:00,226.1300000,226.2700000,226.1000000,226.2100000,5234
US2.AAPL,1,20181009,10:56:00,226.2100000,226.3400000,226.0900000,226.1400000,3505
US2.AAPL,1,20181009,10:57:00,226.1400000,226.3500000,226.0400000,226.3200000,5200
US2.AAPL,1,20181009,10:58:00,226.3400000,226.7100000,226.3400000,226.6900000,12422
US2.AAPL,1,20181009,10:59:00,226.6700000,226.6800000,226.5400000,226.5800000,3146
US2.AAPL,1,20181009,11:00:00,226.5400000,226.5500000,226.2600000,226.3800000,6575
US2.AAPL,1,20181009,11:01:00,226.3600000,226.5100000,226.3000000,226.3600000,3600
US2.AAPL,1,20181009,11:02:00,226.4200000,226.4800000,225.5600000,225.5600000,18493
US2.AAPL,1,20181009,11:03:00,225.5700000,226.0000000,225.5600000,225.9000000,14285
US2.AAPL,1,20181009,11:04:00,225.9000000,226.1300000,225.6300000,226.0200000,12659
US2.AAPL,1,20181009,11:05:00,226.0800000,226.0800000,225.7800000,225.7800000,3200
US2.AAPL,1,20181009,11:06:00,225.7500000,225.9500000,225.7300000,225.9400000,2115
US2.AAPL,1,20181009,11:07:00,225.8800000,225.8800000,225.7600000,225.7800000,1200
US2.AAPL,1,20181009,11:08:00,225.7700000,226.0200000,225.7700000,226.0200000,2400
US2.AAPL,1,20181009,11:09:00,225.9000000,225.9500000,225.8400000,225.9500000,800
US2.AAPL,1,20181009,11:10:00,225.7900000,225.8000000,225.5500000,225.5500000,2774
US2.AAPL,1,20181009,11:11:00,225.6300000,225.7500000,225.5700000,225.7000000,2100
US2.AAPL,1,20181009,11:12:00,225.6900000,225.6900000,225.1400000,225.1400000,4743
US2.AAPL,1,20181009,11:13:00,225.2000000,225.4000000,225.1300000,225.4000000,2288
US2.AAPL,1,20181009,11:14:00,225.4300000,225.5000000,225.4300000,225.4800000,1163
US2.AAPL,1,20181009,11:15:00,225.4900000,225.5000000,225.4800000,225.5000000,500
US2.AAPL,1,20181009,11:16:00,225.5300000,225.7300000,225.5300000,225.6900000,1900
US2.AAPL,1,20181009,11:17:00,225.7100000,225.8900000,225.6600000,225.7300000,1732
US2.AAPL,1,20181009,11:18:00,225.7100000,225.7300000,225.6600000,225.7300000,2010
US2.AAPL,1,20181009,11:19:00,225.6600000,225.8400000,225.6600000,225.7200000,816
US2.AAPL,1,20181009,11:20:00,225.7200000,225.7400000,225.6200000,225.7400000,1100
US2.AAPL,1,20181009,11:21:00,225.8700000,226.2300000,225.8700000,226.2300000,1774
US2.AAPL,1,20181009,11:22:00,226.2200000,226.3200000,226.1400000,226.3000000,733
US2.AAPL,1,20181009,11:23:00,226.2750000,226.6100000,226.2750000,226.6100000,1700
US2.AAPL,1,20181009,11:24:00,226.4800000,226.6100000,226.4400000,226.5300000,2629
US2.AAPL,1,20181009,11:25:00,226.5300000,226.5900000,226.4700000,226.5800000,684
US2.AAPL,1,20181009,11:26:00,226.6700000,226.8200000,226.6700000,226.7300000,2063
US2.AAPL,1,20181009,11:27:00,226.7300000,226.8700000,226.6500000,226.8700000,1700
US2.AAPL,1,20181009,11:28:00,226.7800000,226.8200000,226.6400000,226.6400000,1350
US2.AAPL,1,20181009,11:29:00,226.6700000,226.7500000,226.6400000,226.6400000,2781
US2.AAPL,1,20181009,11:30:00,226.5800000,226.6000000,226.5000000,226.5100000,3400
US2.AAPL,1,20181009,11:31:00,226.4900000,226.7400000,226.4900000,226.7100000,2312
US2.AAPL,1,20181009,11:32:00,226.7300000,226.7300000,226.6100000,226.6100000,900
US2.AAPL,1,20181009,11:33:00,226.5700000,226.5900000,226.4300000,226.5700000,1498
US2.AAPL,1,20181009,11:34:00,226.5900000,226.5900000,226.4000000,226.4000000,1200
US2.AAPL,1,20181009,11:35:00,226.4300000,226.4300000,226.2400000,226.2800000,2300
US2.AAPL,1,20181009,11:36:00,226.3200000,226.4500000,226.3100000,226.3600000,1454
US2.AAPL,1,20181009,11:37:00,226.3300000,226.6800000,226.3300000,226.6700000,1600
US2.AAPL,1,20181009,11:38:00,226.7200000,226.7200000,226.5200000,226.6200000,1330
US2.AAPL,1,20181009,11:39:00,226.5900000,226.7100000,226.5200000,226.5200000,1300
US2.AAPL,1,20181009,11:40:00,226.5300000,226.6400000,226.4700000,226.5900000,1000
US2.AAPL,1,20181009,11:41:00,226.6000000,226.6900000,226.5900000,226.6700000,700
US2.AAPL,1,20181009,11:42:00,226.6000000,226.7500000,226.6000000,226.6800000,1100
US2.AAPL,1,20181009,11:43:00,226.6900000,226.6900000,226.5300000,226.5600000,600
US2.AAPL,1,20181009,11:44:00,226.5500000,226.5800000,226.4800000,226.5300000,1300
US2.AAPL,1,20181009,11:45:00,226.5800000,226.5900000,226.5000000,226.5000000,1200
US2.AAPL,1,20181009,11:46:00,226.5300000,226.5300000,226.3800000,226.3800000,1400
US2.AAPL,1,20181009,11:47:00,226.4100000,226.4600000,226.2500000,226.2600000,2592
US2.AAPL,1,20181009,11:48:00,226.2300000,226.2300000,226.1000000,226.1700000,1500
US2.AAPL,1,20181009,11:49:00,226.1900000,226.2400000,226.1700000,226.2300000,1425
US2.AAPL,1,20181009,11:50:00,226.2300000,226.2600000,226.1900000,226.2300000,2595
US2.AAPL,1,20181009,11:51:00,226.2100000,226.5300000,226.2100000,226.4800000,2700
US2.AAPL,1,20181009,11:52:00,226.4900000,226.6100000,226.4900000,226.5100000,1715
US2.AAPL,1,20181009,11:53:00,226.5300000,226.5800000,226.4400000,226.5600000,2960
US2.AAPL,1,20181009,11:54:00,226.5400000,226.6200000,226.5100000,226.5700000,2000
US2.AAPL,1,20181009,11:55:00,226.4900000,226.5500000,226.4700000,226.5200000,1416
US2.AAPL,1,20181009,11:56:00,226.5100000,226.7700000,226.5100000,226.7200000,1800
US2.AAPL,1,20181009,11:57:00,226.7400000,226.7400000,226.6500000,226.6500000,1700
US2.AAPL,1,20181009,11:58:00,226.6200000,226.6300000,226.4600000,226.4900000,2300
US2.AAPL,1,20181009,11:59:00,226.5200000,226.7300000,226.5200000,226.5700000,2800
US2.AAPL,1,20181009,12:00:00,226.5700000,226.6200000,226.4800000,226.5500000,1900
US2.AAPL,1,20181009,12:01:00,226.5800000,226.6400000,226.5000000,226.6400000,2700
US2.AAPL,1,20181009,12:02:00,226.7200000,226.8700000,226.7200000,226.7600000,5374
US2.AAPL,1,20181009,12:03:00,226.7700000,226.8100000,226.6800000,226.7400000,2200
US2.AAPL,1,20181009,12:04:00,226.6800000,226.6800000,226.5200000,226.6100000,2573
US2.AAPL,1,20181009,12:05:00,226.5700000,226.5800000,226.4300000,226.5000000,3167
US2.AAPL,1,20181009,12:06:00,226.4800000,226.5000000,226.3950000,226.4100000,1530
US2.AAPL,1,20181009,12:07:00,226.4400000,226.5600000,226.4400000,226.5000000,900
US2.AAPL,1,20181009,12:08:00,226.4000000,226.4200000,226.3700000,226.3800000,3300
US2.AAPL,1,20181009,12:09:00,226.3500000,226.6600000,226.3200000,226.5700000,1700
US2.AAPL,1,20181009,12:10:00,226.5600000,226.5600000,226.2950000,226.2950000,2241
US2.AAPL,1,20181009,12:11:00,226.2800000,226.2800000,226.1200000,226.1900000,2402
US2.AAPL,1,20181009,12:12:00,226.1700000,226.1800000,226.0600000,226.0900000,1700
US2.AAPL,1,20181009,12:13:00,226.1000000,226.2900000,226.1000000,226.2700000,2950
US2.AAPL,1,20181009,12:14:00,226.2750000,226.2750000,225.8400000,225.8400000,5700
US2.AAPL,1,20181009,12:15:00,225.8400000,225.9200000,225.6500000,225.7000000,3774
US2.AAPL,1,20181009,12:16:00,225.7000000,225.8200000,225.6400000,225.6900000,3476
US2.AAPL,1,20181009,12:17:00,225.6400000,225.8100000,225.6400000,225.7600000,2700
US2.AAPL,1,20181009,12:18:00,225.7800000,225.8200000,225.7200000,225.7200000,1097
US2.AAPL,1,20181009,12:19:00,225.7300000,225.7700000,225.6100000,225.7700000,1600
US2.AAPL,1,20181009,12:20:00,225.6800000,225.7500000,225.6500000,225.7500000,1316
US2.AAPL,1,20181009,12:21:00,225.6900000,225.7400000,225.6800000,225.6800000,1300
US2.AAPL,1,20181009,12:22:00,225.7200000,226.0000000,225.7200000,225.9600000,2100
US2.AAPL,1,20181009,12:23:00,225.9400000,225.9900000,225.9200000,225.9500000,1300
US2.AAPL,1,20181009,12:24:00,225.9800000,226.0300000,225.9300000,225.9900000,900
US2.AAPL,1,20181009,12:25:00,225.9300000,225.9500000,225.7100000,225.7100000,2302
US2.AAPL,1,20181009,12:26:00,225.7200000,225.8100000,225.7200000,225.8100000,900
US2.AAPL,1,20181009,12:27:00,225.7600000,225.9400000,225.7600000,225.8900000,1100
US2.AAPL,1,20181009,12:28:00,225.8600000,225.8700000,225.7800000,225.7800000,900
US2.AAPL,1,20181009,12:29:00,225.8000000,225.8800000,225.8000000,225.8600000,766
US2.AAPL,1,20181009,12:30:00,225.8400000,225.8600000,225.6700000,225.6700000,1100
US2.AAPL,1,20181009,12:31:00,225.6600000,225.6600000,225.4500000,225.5400000,2840
US2.AAPL,1,20181009,12:32:00,225.5700000,225.6200000,225.5400000,225.6200000,1910
US2.AAPL,1,20181009,12:33:00,225.6900000,225.8000000,225.6600000,225.8000000,1000
US2.AAPL,1,20181009,12:34:00,225.7800000,225.8100000,225.6700000,225.6700000,1648
US2.AAPL,1,20181009,12:35:00,225.6500000,225.6700000,225.4300000,225.6700000,2500
US2.AAPL,1,20181009,12:36:00,225.6500000,225.8300000,225.6500000,225.7500000,1400
US2.AAPL,1,20181009,12:37:00,225.7200000,225.7800000,225.6900000,225.7300000,1000
US2.AAPL,1,20181009,12:38:00,225.7100000,225.8700000,225.7100000,225.8600000,1400
US2.AAPL,1,20181009,12:39:00,225.8900000,226.1400000,225.8900000,226.0800000,2100
US2.AAPL,1,20181009,12:40:00,226.0600000,226.0700000,226.0100000,226.0700000,1617
US2.AAPL,1,20181009,12:41:00,226.0500000,226.0500000,225.9200000,225.9200000,700
US2.AAPL,1,20181009,12:42:00,225.9000000,225.9600000,225.8100000,225.8300000,1847
US2.AAPL,1,20181009,12:43:00,225.8000000,225.8000000,225.5900000,225.6000000,2200
US2.AAPL,1,20181009,12:44:00,225.5600000,225.5700000,225.3700000,225.3700000,1400
US2.AAPL,1,20181009,12:45:00,225.4100000,225.4200000,225.1800000,225.1800000,3250
US2.AAPL,1,20181009,12:46:00,225.2700000,225.2700000,224.9500000,224.9800000,5825
US2.AAPL,1,20181009,12:47:00,225.0800000,225.4300000,225.0800000,225.2400000,2013
US2.AAPL,1,20181009,12:48:00,225.2400000,225.2600000,225.1700000,225.2100000,1201
US2.AAPL,1,20181009,12:49:00,225.2600000,225.2600000,225.0700000,225.2400000,900
US2.AAPL,1,20181009,12:50:00,225.1300000,225.2300000,224.9900000,225.1500000,1371
US2.AAPL,1,20181009,12:51:00,225.1800000,225.1800000,225.0000000,225.0000000,1773
US2.AAPL,1,20181009,12:52:00,224.9300000,225.1600000,224.9300000,225.1000000,1062
US2.AAPL,1,20181009,12:53:00,225.1200000,225.2100000,225.0300000,225.1400000,1200
US2.AAPL,1,20181009,12:54:00,225.1100000,225.1800000,225.0800000,225.0900000,1100
US2.AAPL,1,20181009,12:55:00,225.1000000,225.1900000,225.1000000,225.1600000,700
US2.AAPL,1,20181009,12:56:00,225.2300000,225.3200000,225.1800000,225.3200000,800
US2.AAPL,1,20181009,12:57:00,225.2500000,225.4600000,225.2500000,225.4000000,1300
US2.AAPL,1,20181009,12:58:00,225.3500000,225.5100000,225.3500000,225.4700000,2547
US2.AAPL,1,20181009,12:59:00,225.4700000,225.5300000,225.4600000,225.4600000,1076
US2.AAPL,1,20181009,13:00:00,225.4100000,225.4400000,225.3700000,225.4400000,1470
US2.AAPL,1,20181009,13:01:00,225.3900000,225.3900000,225.1500000,225.2200000,2100
US2.AAPL,1,20181009,13:02:00,225.2800000,225.2900000,225.1900000,225.2200000,800
US2.AAPL,1,20181009,13:03:00,225.1900000,225.1900000,225.0000000,225.0300000,4000
US2.AAPL,1,20181009,13:04:00,225.0600000,225.0800000,224.9000000,224.9300000,1400
US2.AAPL,1,20181009,13:05:00,224.9000000,225.1300000,224.9000000,225.0400000,1778
US2.AAPL,1,20181009,13:06:00,225.0400000,225.0400000,224.9400000,224.9600000,1400
US2.AAPL,1,20181009,13:07:00,224.9100000,225.1600000,224.8500000,225.1500000,3028
US2.AAPL,1,20181009,13:08:00,225.1400000,225.2400000,225.1400000,225.2100000,706
US2.AAPL,1,20181009,13:09:00,225.2100000,225.4000000,225.1600000,225.3000000,2330
US2.AAPL,1,20181009,13:10:00,225.2900000,225.2900000,225.2200000,225.2300000,1096
US2.AAPL,1,20181009,13:11:00,225.1600000,225.4200000,225.1600000,225.4100000,861
US2.AAPL,1,20181009,13:12:00,225.4800000,225.6200000,225.4400000,225.5700000,1400
US2.AAPL,1,20181009,13:13:00,225.5700000,225.6000000,225.4500000,225.4800000,1300
US2.AAPL,1,20181009,13:14:00,225.4800000,225.5800000,225.4800000,225.5800000,400
US2.AAPL,1,20181009,13:15:00,225.6400000,225.6900000,225.6400000,225.6400000,1100
US2.AAPL,1,20181009,13:16:00,225.6100000,225.6400000,225.5400000,225.6000000,900
US2.AAPL,1,20181009,13:17:00,225.6100000,225.9600000,225.6100000,225.9600000,1100
US2.AAPL,1,20181009,13:18:00,225.9700000,225.9700000,225.7800000,225.7800000,1492
US2.AAPL,1,20181009,13:19:00,225.8300000,225.9200000,225.8300000,225.9200000,300
US2.AAPL,1,20181009,13:20:00,225.8500000,225.8500000,225.7400000,225.7400000,4000
US2.AAPL,1,20181009,13:21:00,225.7900000,225.8800000,225.7900000,225.8500000,500
US2.AAPL,1,20181009,13:22:00,225.9000000,225.9900000,225.9000000,225.9800000,600
US2.AAPL,1,20181009,13:23:00,225.9100000,226.0500000,225.8900000,226.0400000,600
US2.AAPL,1,20181009,13:24:00,226.0700000,226.1800000,226.0400000,226.1800000,400
US2.AAPL,1,20181009,13:25:00,226.1500000,226.1500000,225.9500000,225.9500000,2200
US2.AAPL,1,20181009,13:26:00,225.9700000,225.9800000,225.9200000,225.9200000,645
US2.AAPL,1,20181009,13:27:00,225.9300000,225.9500000,225.8400000,225.8400000,1600
US2.AAPL,1,20181009,13:28:00,225.8700000,225.9600000,225.8700000,225.9400000,824
US2.AAPL,1,20181009,13:29:00,225.9300000,225.9500000,225.9100000,225.9500000,400
US2.AAPL,1,20181009,13:30:00,225.9000000,225.9200000,225.8400000,225.9200000,1174
US2.AAPL,1,20181009,13:31:00,225.9000000,225.9100000,225.7600000,225.7600000,2834
US2.AAPL,1,20181009,13:32:00,225.7400000,225.7600000,225.6100000,225.6100000,1769
US2.AAPL,1,20181009,13:33:00,225.6100000,225.6300000,225.5500000,225.6300000,1000
US2.AAPL,1,20181009,13:34:00,225.5400000,225.7100000,225.5400000,225.7100000,3800
US2.AAPL,1,20181009,13:35:00,225.6600000,225.7100000,225.6200000,225.6400000,1062
US2.AAPL,1,20181009,13:36:00,225.6100000,225.6100000,225.5500000,225.6000000,800
US2.AAPL,1,20181009,13:37:00,225.5600000,225.5600000,225.3900000,225.4500000,1800
US2.AAPL,1,20181009,13:38:00,225.4200000,225.4900000,225.3400000,225.4100000,900
US2.AAPL,1,20181009,13:39:00,225.3200000,225.4400000,225.2900000,225.4000000,600
US2.AAPL,1,20181009,13:40:00,225.4700000,225.4800000,225.4100000,225.4400000,500
US2.AAPL,1,20181009,13:41:00,225.4500000,225.6200000,225.4500000,225.5700000,1100
US2.AAPL,1,20181009,13:42:00,225.5600000,225.5800000,225.4400000,225.4400000,800
US2.AAPL,1,20181009,13:43:00,225.4500000,225.4800000,225.0600000,225.0600000,2500
US2.AAPL,1,20181009,13:44:00,225.0550000,225.1100000,224.9850000,224.9850000,5278
US2.AAPL,1,20181009,13:45:00,224.9650000,224.9750000,224.9200000,224.9750000,3187
US2.AAPL,1,20181009,13:46:00,224.9100000,224.9750000,224.9100000,224.9700000,3810
US2.AAPL,1,20181009,13:47:00,224.9700000,224.9900000,224.8900000,224.9000000,1700
US2.AAPL,1,20181009,13:48:00,224.8800000,225.1700000,224.8200000,225.1700000,2400
US2.AAPL,1,20181009,13:49:00,225.1200000,225.1400000,225.0500000,225.0600000,1000
US2.AAPL,1,20181009,13:50:00,225.1700000,225.3400000,225.1700000,225.2900000,1200
US2.AAPL,1,20181009,13:51:00,225.2000000,225.3300000,225.1500000,225.3300000,1215
US2.AAPL,1,20181009,13:52:00,225.2400000,225.2800000,225.2300000,225.2300000,600
US2.AAPL,1,20181009,13:53:00,225.1200000,225.2600000,225.1200000,225.2600000,800
US2.AAPL,1,20181009,13:54:00,225.2400000,225.4400000,225.2400000,225.4400000,900
US2.AAPL,1,20181009,13:55:00,225.3800000,225.4700000,225.3800000,225.4600000,800
US2.AAPL,1,20181009,13:56:00,225.5200000,225.7300000,225.4800000,225.4800000,1500
US2.AAPL,1,20181009,13:57:00,225.5200000,225.6600000,225.5200000,225.6600000,1746
US2.AAPL,1,20181009,13:58:00,225.6100000,225.7100000,225.6100000,225.7100000,500
US2.AAPL,1,20181009,13:59:00,225.7200000,225.8500000,225.6800000,225.6900000,2575
US2.AAPL,1,20181009,14:00:00,225.7600000,225.8200000,225.6700000,225.6700000,1700
US2.AAPL,1,20181009,14:01:00,225.6100000,225.6300000,225.4300000,225.4800000,1300
US2.AAPL,1,20181009,14:02:00,225.5400000,225.5500000,225.3600000,225.4100000,1300
US2.AAPL,1,20181009,14:03:00,225.4400000,225.5600000,225.4400000,225.5600000,400
US2.AAPL,1,20181009,14:04:00,225.6300000,225.6900000,225.6000000,225.6000000,1100
US2.AAPL,1,20181009,14:05:00,225.5800000,225.5800000,225.5300000,225.5400000,500
US2.AAPL,1,20181009,14:06:00,225.5300000,225.5300000,225.3200000,225.3800000,1500
US2.AAPL,1,20181009,14:07:00,225.4000000,225.6100000,225.4000000,225.5700000,1203
US2.AAPL,1,20181009,14:08:00,225.6200000,225.6600000,225.5400000,225.5800000,1035
US2.AAPL,1,20181009,14:09:00,225.6200000,225.6300000,225.5400000,225.5900000,800
US2.AAPL,1,20181009,14:10:00,225.5900000,226.0000000,225.5500000,225.9900000,5500
US2.AAPL,1,20181009,14:11:00,225.9900000,226.1400000,225.9900000,226.0000000,2106
US2.AAPL,1,20181009,14:12:00,226.0300000,226.0300000,225.9300000,225.9600000,900
US2.AAPL,1,20181009,14:13:00,225.9400000,226.0500000,225.9300000,226.0500000,500
US2.AAPL,1,20181009,14:14:00,226.0400000,226.1200000,225.9400000,226.1200000,3900
US2.AAPL,1,20181009,14:15:00,226.1700000,226.1700000,226.0400000,226.1000000,1100
US2.AAPL,1,20181009,14:16:00,226.1900000,226.2500000,226.1500000,226.2500000,1600
US2.AAPL,1,20181009,14:17:00,226.2200000,226.2200000,226.1000000,226.1000000,1300
US2.AAPL,1,20181009,14:18:00,226.1200000,226.2300000,226.0800000,226.2300000,1130
US2.AAPL,1,20181009,14:19:00,226.1200000,226.1200000,225.9300000,225.9800000,1100
US2.AAPL,1,20181009,14:20:00,225.9800000,225.9900000,225.7100000,225.7600000,3499
US2.AAPL,1,20181009,14:21:00,225.7900000,225.8300000,225.7400000,225.8300000,900
US2.AAPL,1,20181009,14:22:00,225.8300000,225.8600000,225.7500000,225.7500000,1000
US2.AAPL,1,20181009,14:23:00,225.6700000,225.8600000,225.6100000,225.6800000,2600
US2.AAPL,1,20181009,14:24:00,225.6800000,225.7900000,225.6800000,225.7000000,1092
US2.AAPL,1,20181009,14:25:00,225.7000000,225.9000000,225.7000000,225.8600000,800
US2.AAPL,1,20181009,14:26:00,225.7800000,225.8600000,225.7800000,225.8500000,618
US2.AAPL,1,20181009,14:27:00,225.7600000,225.8000000,225.7000000,225.8000000,1600
US2.AAPL,1,20181009,14:28:00,225.8500000,226.0500000,225.8500000,225.9600000,1200
US2.AAPL,1,20181009,14:29:00,225.9200000,225.9400000,225.7900000,225.7900000,2800
US2.AAPL,1,20181009,14:30:00,225.8100000,225.8800000,225.7500000,225.8800000,1000
US2.AAPL,1,20181009,14:31:00,225.9500000,226.0000000,225.6900000,225.7300000,1992
US2.AAPL,1,20181009,14:32:00,225.7300000,225.7900000,225.7000000,225.7500000,900
US2.AAPL,1,20181009,14:33:00,225.7500000,225.7800000,225.7400000,225.7800000,300
US2.AAPL,1,20181009,14:34:00,225.7600000,225.7600000,225.6400000,225.6600000,1387
US2.AAPL,1,20181009,14:35:00,225.7400000,225.7600000,225.6000000,225.6200000,600
US2.AAPL,1,20181009,14:36:00,225.5400000,225.5500000,225.3800000,225.5100000,4300
US2.AAPL,1,20181009,14:37:00,225.6000000,225.6500000,225.6000000,225.6000000,1045
US2.AAPL,1,20181009,14:38:00,225.5400000,225.6200000,225.5400000,225.5500000,1300
US2.AAPL,1,20181009,14:39:00,225.6100000,225.7500000,225.6100000,225.7400000,1400
US2.AAPL,1,20181009,14:40:00,225.7000000,225.8300000,225.7000000,225.8100000,2000
US2.AAPL,1,20181009,14:41:00,225.7800000,225.9300000,225.7800000,225.9300000,900
US2.AAPL,1,20181009,14:42:00,225.9400000,226.0000000,225.9300000,226.0000000,1575
US2.AAPL,1,20181009,14:43:00,226.0300000,226.0300000,225.9200000,226.0300000,2100
US2.AAPL,1,20181009,14:44:00,226.0800000,226.2300000,226.0300000,226.2000000,2200
US2.AAPL,1,20181009,14:45:00,226.2000000,226.2900000,226.2000000,226.2300000,2300
US2.AAPL,1,20181009,14:46:00,226.2100000,226.2100000,226.1300000,226.2000000,1100
US2.AAPL,1,20181009,14:47:00,226.2200000,226.2400000,226.1200000,226.1200000,1500
US2.AAPL,1,20181009,14:48:00,226.1300000,226.1300000,225.8800000,225.8800000,2333
US2.AAPL,1,20181009,14:49:00,225.9900000,226.0100000,225.9600000,226.0100000,876
US2.AAPL,1,20181009,14:50:00,226.0000000,226.2400000,226.0000000,226.2100000,3082
US2.AAPL,1,20181009,14:51:00,226.2100000,226.3600000,226.1300000,226.3600000,3000
US2.AAPL,1,20181009,14:52:00,226.3500000,226.5700000,226.3500000,226.5300000,4687
US2.AAPL,1,20181009,14:53:00,226.5200000,226.6500000,226.5200000,226.6500000,3246
US2.AAPL,1,20181009,14:54:00,226.5600000,226.6000000,226.5300000,226.5450000,1100
US2.AAPL,1,20181009,14:55:00,226.5900000,226.5900000,226.5500000,226.5500000,1919
US2.AAPL,1,20181009,14:56:00,226.6500000,226.6500000,226.6000000,226.6000000,3015
US2.AAPL,1,20181009,14:57:00,226.6000000,226.7100000,226.5800000,226.6700000,1160
US2.AAPL,1,20181009,14:58:00,226.7400000,226.7500000,226.6700000,226.6700000,1700
